Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
what is flight delay compensation,10,10,50,45,0.41,https://navan.com/resources/glossary/what-is-flight-delay-compensation,0,0,0.00,0.07,30400000,"[36,45,45,36,18,63,63,81,81,0,45,9]",2024-12-21,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
what is an international drivers licence,7,7,40,70,0.84,https://navan.com/resources/glossary/international-drivers-license,0,0,0.00,0.02,127000000,"[0,0,8,5,8,18,15,0,0,1,8,8]",2024-12-25,"Knowledge panel, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
whats business class,6,6,30,41,0.90,https://navan.com/resources/glossary/business-class,0,0,0.00,0.02,600000000,"[66,66,0,4,0,0,4,0,0,0,4,0]",2024-12-12,"Knowledge panel, Reviews, Video, Image, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
non refundable fare,9,9,90,39,1.31,https://navan.com/resources/glossary/what-is-non-refundable-ticket,0,0,0.00,0.04,3230000,"[23,23,42,33,42,33,42,42,100,80,52,52]",2024-12-25,"Image pack, Sitelinks, Reviews, People also ask, Related searches",informational,Organic
what are rois,4,4,30,84,0.78,https://navan.com/resources/glossary/what-is-return-on-investment-roi,0,0,0.00,0.01,8830000,"[0,0,0,0,0,0,0,0,0,100,0,0]",2024-12-11,"Knowledge panel, Sitelinks, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
meaning of sundry expenses,8,8,50,20,0.00,https://navan.com/resources/glossary/what-is-sundry-expenses,0,0,0.00,0,628000,"[18,18,18,18,18,18,81,81,18,100,100,18]",2024-12-28,"Image pack, Video, Featured snippet, People also ask, Related searches",informational,Organic
cost controlling,10,10,50,22,4.50,https://navan.com/resources/glossary/what-is-cost-control,0,0,0.00,0.11,1840000000,"[6,12,12,21,12,28,21,15,3,28,28,28]",2024-12-31,"Sitelinks, Video, Featured snippet, People also ask, Related searches, See results about, AI overview",informational,Organic
navan headquarters,4,4,110,40,0.00,https://navan.com/contact,0,0,0.00,0,420000,"[26,19,42,100,42,42,34,34,26,53,34,42]",2024-12-13,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, Related searches","informational, navigational",Organic
navan headquarters,10,10,110,40,0.00,https://navan.com/about/press/tripactions-opens-austin-tx-office,0,0,0.00,0,420000,"[26,19,42,100,42,42,34,34,26,53,34,42]",2024-12-13,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, Related searches","informational, navigational",Organic
management of receipts,9,9,210,7,11.17,https://navan.com/uk/resources/glossary/what-is-receipt-management,0,0,0.00,0.52,92600000,"[35,35,35,28,28,17,23,23,100,82,100,66]",2024-12-24,"Image pack, Reviews, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
prepaid definition in accounting,10,10,40,30,0.00,https://navan.com/resources/glossary/what-is-prepaid-expense,0,0,0.00,0,16900000,"[45,45,45,18,18,18,18,18,18,18,100,18]",2024-12-13,"Image pack, Sitelinks, Reviews, Video, Featured snippet, People also ask, Related searches",informational,Organic
sundry expenses definition,7,7,50,27,0.00,https://navan.com/resources/glossary/what-is-sundry-expenses,0,0,0.00,0,435000,"[18,18,18,18,18,18,81,81,18,100,100,18]",2025-01-03,"Sitelinks, Featured snippet, People also ask, Related searches",informational,Organic
what is t&e in business,10,10,110,13,0.00,https://navan.com/resources/glossary/what-is-travel-and-expense-t-and-e,0,0,0.00,0,941000,"[42,26,19,34,53,53,34,34,42,42,42,42]",2025-01-04,"Sitelinks, Reviews, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
top 10 corporate travel management companies,8,8,90,28,43.50,https://navan.com/blog/insights-trends/top-corporate-travel-companies-for-2024,0,0,0.00,0.66,312000000,"[50,50,50,64,78,78,78,64,78,78,64,78]",2024-12-31,"Reviews, People also ask, Related searches, AI overview","commercial, informational",Organic
booking a business trip,7,7,140,55,61.38,https://navan.com/,0,0,0.00,0.18,63,"[34,19,53,65,65,65,65,65,100,42,42,42]",2024-12-24,"Sitelinks, Reviews, Image, Ads top, Related searches, Discussions and forums",navigational,Organic
expense approval process,8,8,40,7,9.09,https://navan.com/resources/glossary/what-is-expense-approval,0,0,0.00,0.11,78900000,"[77,22,22,77,55,33,22,77,77,22,22,22]",2025-01-04,"Image pack, Sitelinks, Reviews, People also ask, Related searches, AI overview",informational,Organic
gate airplane,8,8,90,22,0.00,https://navan.com/resources/glossary/what-is-arrival-gate,0,0,0.00,0,39500000,"[50,35,100,35,78,64,78,64,78,64,50,64]",2024-12-11,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
what's a direct flight,6,6,40,37,0.00,https://navan.com/resources/glossary/what-is-direct-flight,0,0,0.00,0,126000000,"[18,18,18,18,18,18,100,100,18,18,18,18]",2025-01-03,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
how does online check in work,9,9,30,25,0.00,https://navan.com/resources/glossary/what-is-online-check-in,0,0,0.00,0,13300000000,"[18,45,18,18,18,18,18,18,63,18,18,18]",2024-12-12,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
navan meaning,7,7,40,20,0.00,https://navan.com/blog/news/tripactions-rebrands-to-navan,0,0,0.00,0,1760000,"[5,5,5,5,4,5,2,2,2,2,2,2]",2024-12-25,"Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
traveling teams reservations,10,10,40,45,12.37,https://navan.com/,0,0,0.00,0.14,51,"[22,44,44,33,55,100,22,55,55,55,77,11]",2024-12-26,"Sitelinks, Reviews, Image, Related searches",navigational,Organic
corporate hotel discount,10,10,30,21,39.14,https://navan.com/blog/cost-savings/corporate-hotel-discounts-for-small-businesses,0,0,0.00,0.61,61700000,"[18,27,27,9,18,45,27,36,45,45,27,27]",2024-12-30,"Image pack, Sitelinks, Reviews, Image, Ads top, People also ask, Related searches, Discussions and forums, Ads middle",commercial,Organic
navan customer service number 24 7,4,4,40,23,0.00,https://navan.com/,0,0,0.00,0.04,41,"[0,36,27,0,0,100,100,18]",2024-12-28,"Sitelinks, Related searches","informational, navigational",Organic
navan customer service number 24 7,6,6,40,23,0.00,https://navan.com/solutions/travelers,0,0,0.00,0.04,41,"[0,36,27,0,0,100,100,18]",2024-12-28,"Sitelinks, Related searches","informational, navigational",Organic
navan customer service number 24 7,7,7,40,23,0.00,https://navan.com/product/business-travel,0,0,0.00,0.04,41,"[0,36,27,0,0,100,100,18]",2024-12-28,"Sitelinks, Related searches","informational, navigational",Organic
navan customer service number 24 7,8,8,40,23,0.00,https://navan.com/uk/why-navan,0,0,0.00,0.04,41,"[0,36,27,0,0,100,100,18]",2024-12-28,"Sitelinks, Related searches","informational, navigational",Organic
navan customer service number 24 7,9,9,40,23,0.00,https://navan.com/solutions/delegates,0,0,0.00,0.04,41,"[0,36,27,0,0,100,100,18]",2024-12-28,"Sitelinks, Related searches","informational, navigational",Organic
navan customer service number 24 7,10,10,40,23,0.00,https://navan.com/risk-management,0,0,0.00,0.04,41,"[0,36,27,0,0,100,100,18]",2024-12-28,"Sitelinks, Related searches","informational, navigational",Organic
define cost center,4,4,40,24,0.00,https://navan.com/resources/glossary/what-is-cost-center,0,0,0.00,0,967000000,"[0,0,0,0,0,0,5,29,4,4,3,0]",2024-12-27,"Knowledge panel, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
airline gds,8,8,50,37,3.26,https://navan.com/resources/glossary/gds-global-distribution-system,0,0,0.00,0.1,1450000,"[23,33,42,23,33,23,33,19,42,33,23,4]",2024-12-20,"Sitelinks, Reviews, Image, People also ask, Related searches, See results about",commercial,Organic
hotel rack rate,9,9,90,21,1.36,https://navan.com/resources/glossary/rack-rate,0,0,0.00,0.02,16300000,"[42,19,33,33,33,23,14,100,100,52,14,52]",2024-12-16,"Sitelinks, Reviews, Video, Featured snippet, Image, People also ask, Related searches","commercial, informational",Organic
booking png icon,10,10,30,87,0.00,https://navan.com/,0,0,0.00,0,99,"[6,6,9,2,2,2,2,2,2,2,2,2]",2024-12-25,"Sitelinks, Reviews, Image, Related searches",commercial,Organic
what is a room block,10,10,90,10,0.00,https://navan.com/uk/resources/glossary/what-is-room-block,0,0,0.00,0,1780000000,"[41,29,64,64,64,41,41,41,41,64,41,52]",2024-12-30,"Sitelinks, People also ask, Related searches, AI overview",informational,Organic
navan competitors,9,9,320,17,20.04,https://navan.com/resources/compare/navan-vs-concur,0,0,0.00,0.19,46300,"[7,5,7,5,5,7,5,5,8,11,100,37]",2024-12-29,"Image pack, Reviews, Ads bottom, People also ask, Related searches",commercial,Organic
what is check bags,9,9,70,43,0.45,https://navan.com/resources/glossary/what-is-checked-baggage,0,0,0.00,0.01,683000000,"[0,0,1,0,0,0,0,0,0,0,1,100]",2025-01-03,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",informational,Organic
what is passports,8,8,90,70,0.00,https://navan.com/uk/resources/glossary/what-is-passport,0,0,0.00,0,132000000,"[81,100,100,100,63,100,81,100,100,63,81,63]",2024-12-15,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",informational,Organic
corprate travel,9,9,90,73,25.87,https://navan.com/,0,0,0.00,0.26,1740000000,"[100,14,18,35,29,2,0,0,0,2,0,0]",2024-12-15,"Image pack, Sitelinks, Reviews, Image, People also ask, Related searches, See results about",informational,Organic
define tax compliance,3,3,30,24,0.00,https://navan.com/resources/glossary/what-is-tax-compliance,0,0,0.00,0.01,70400000,"[18,18,18,18,18,18,18,18,18,100,18,18]",2025-01-03,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
balance payable meaning,9,9,90,23,0.00,https://navan.com/resources/glossary/what-is-accounts-payable,0,0,0.00,0,138000000,"[6,6,6,6,6,6,34,28,34,34,100,53]",2024-12-22,"Sitelinks, Reviews, Video, Featured snippet, People also ask, Related searches",informational,Organic
what is a codeshare,10,10,70,38,0.00,https://navan.com/resources/glossary/what-is-codeshare-flight,0,0,0.00,0,3840000,"[45,45,63,45,63,63,63,100,100,63,45,63]",2024-12-12,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
packing list for business trip,8,8,70,20,0.14,https://navan.com/blog/traveler-experience/what-to-pack-for-a-business-trip-in-the-u-s,0,0,0.00,0.18,58600000,"[19,19,26,34,34,26,34,34,26,26,53,34]",2025-01-02,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches, Discussions and forums",informational,Organic
travel expense reports,8,8,110,30,16.40,https://navan.com/blog/traveler-experience/travel-expense-reporting-ultimate-guide,0,0,0.00,0.08,143000000,"[80,52,42,0,100,66,100,66,66,0,42,19]",2024-12-31,"Image pack, Sitelinks, Reviews, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
directflight,9,0,30,49,0.70,https://navan.com/resources/glossary/what-is-direct-flight,0,0,0.00,0.12,30400000,"[7,7,4,4,5,3,2,3,3,2,1,0]",2025-01-07,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
navan rewards,2,2,90,21,239.37,https://navan.com/blog/news/navan-travelers-now-earn-rewards-on-personal-bookings,0,0,0.00,0.13,617000,"[42,23,42,42,52,42,33,42,42,42,42,52]",2024-12-15,"Sitelinks, Reviews, Video, Image, Ads top, People also ask, Related searches",informational,Organic
navan rewards,4,4,90,21,239.37,https://navan.com/blog/insights-trends/how-to-cut-company-travel-costs-with-navan-rewards,0,0,0.00,0.13,617000,"[42,23,42,42,52,42,33,42,42,42,42,52]",2024-12-15,"Sitelinks, Reviews, Video, Image, Ads top, People also ask, Related searches",informational,Organic
navan rewards,5,5,90,21,239.37,https://navan.com/blog/business-travel-management/2024-airline-rewards-program-integration,0,0,0.00,0.13,617000,"[42,23,42,42,52,42,33,42,42,42,42,52]",2024-12-15,"Sitelinks, Reviews, Video, Image, Ads top, People also ask, Related searches",informational,Organic
navan rewards,6,6,90,21,239.37,https://navan.com/uk/blog/news-updates/how-navan-rewards-helps-companies-cut-travel-spend,0,0,0.00,0.13,617000,"[42,23,42,42,52,42,33,42,42,42,42,52]",2024-12-15,"Sitelinks, Reviews, Video, Image, Ads top, People also ask, Related searches",informational,Organic
navan cards,2,2,30,20,12.42,https://navan.com/resources/glossary/corporate-card,0,0,0.00,0.18,419000,"[18,18,0,63,9,63,63,9,18,18,18,18]",2024-12-23,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches, Ads middle",navigational,Organic
navan cards,3,3,30,20,12.42,https://navan.com/blog/insights-trends/best-business-credit-cards-for-startups,0,0,0.00,0.18,419000,"[18,18,0,63,9,63,63,9,18,18,18,18]",2024-12-23,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches, Ads middle",navigational,Organic
navan cards,5,5,30,20,12.42,https://navan.com/blog/insights-trends/what-to-use-a-corporate-card-on,0,0,0.00,0.18,419000,"[18,18,0,63,9,63,63,9,18,18,18,18]",2024-12-23,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches, Ads middle",navigational,Organic
navan cards,6,6,30,20,12.42,https://navan.com/resources/glossary/what-is-virtual-card,0,0,0.00,0.18,419000,"[18,18,0,63,9,63,63,9,18,18,18,18]",2024-12-23,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches, Ads middle",navigational,Organic
navan cards,9,9,30,20,12.42,https://navan.com/blog/technology-and-innovation/navan-connect-next-gen-fintech,0,0,0.00,0.18,419000,"[18,18,0,63,9,63,63,9,18,18,18,18]",2024-12-23,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches, Ads middle",navigational,Organic
navan funding,7,7,50,13,0.00,https://navan.com/about/press/tripactions-secures-275-million-series-f,0,0,0.00,0.03,836000,"[77,44,77,44,55,55,44,55,44,33,77,55]",2024-12-27,"Video, Image, People also ask, Related searches",informational,Organic
navan funding,10,10,50,13,0.00,https://navan.com/about/press/tripactions-raises-154m-at-over-1b-valuation,0,0,0.00,0.03,836000,"[77,44,77,44,55,55,44,55,44,33,77,55]",2024-12-27,"Video, Image, People also ask, Related searches",informational,Organic
navan connect,6,6,70,28,14.85,https://navan.com/blog/technology-and-innovation/unlocking-the-power-of-navan-connect-in-europe-and-the-uk,0,0,0.00,0.03,444000,"[5,2,7,4,3,4,2,2,3,3,2,2]",2024-12-31,"Image pack, Sitelinks, Reviews, Video, Related searches","informational, transactional",Organic
navan connect,7,7,70,28,14.85,https://navan.com/blog/navan-tech-blog/how-navan-brought-impossible-technology-to-life,0,0,0.00,0.03,444000,"[5,2,7,4,3,4,2,2,3,3,2,2]",2024-12-31,"Image pack, Sitelinks, Reviews, Video, Related searches","informational, transactional",Organic
navan connect,10,10,70,28,14.85,https://navan.com/solutions/small-business,0,0,0.00,0.03,444000,"[5,2,7,4,3,4,2,2,3,3,2,2]",2024-12-31,"Image pack, Sitelinks, Reviews, Video, Related searches","informational, transactional",Organic
travel + leisure packing tips,8,8,90,50,0.00,https://navan.com/blog/traveler-experience/packing-tips-for-bleisure-trips,0,0,0.00,0.12,61600000,"[36,81,100,81,81]",2025-01-03,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches","informational, navigational",Organic
navan netsuite integration,2,2,30,18,21.16,https://navan.com/blog/technology-and-innovation/tripactions-liquid-meets-enterprise-needs-with-new-erp-integrations,0,0,0.00,0.18,95,"[40,40,60,100,60,40,60,40,40,100,100,80]",2024-12-19,"Image pack, Reviews, Related searches","navigational, transactional",Organic
navan netsuite integration,4,4,30,18,21.16,https://navan.com/blog/cost-savings/3-new-navan-expense-features-improve-efficiency-flexibility,0,0,0.00,0.18,95,"[40,40,60,100,60,40,60,40,40,100,100,80]",2024-12-19,"Image pack, Reviews, Related searches","navigational, transactional",Organic
navan netsuite integration,5,5,30,18,21.16,https://navan.com/blog/technology-and-innovation/navan-expense-builds-momentum-through-october,0,0,0.00,0.18,95,"[40,40,60,100,60,40,60,40,40,100,100,80]",2024-12-19,"Image pack, Reviews, Related searches","navigational, transactional",Organic
navan netsuite integration,6,6,30,18,21.16,https://navan.com/blog/insights-trends/corporate-travel-booking-software-integration-guide,0,0,0.00,0.18,95,"[40,40,60,100,60,40,60,40,40,100,100,80]",2024-12-19,"Image pack, Reviews, Related searches","navigational, transactional",Organic
navan netsuite integration,7,7,30,18,21.16,https://navan.com/about/press/tripactions-liquid-expands-integrations-with-leading-erp-solutions-for-complete-visibility-spend-control,0,0,0.00,0.18,95,"[40,40,60,100,60,40,60,40,40,100,100,80]",2024-12-19,"Image pack, Reviews, Related searches","navigational, transactional",Organic
